Date,Title,Content,Cleaned_Speech,VADER_Score,VADER_Compound,VADER_Pos,VADER_Neg,VADER_Neu,VADER_Label,Emotions
"23. [corruption] """"Throughout the world",newspapers and outlets are raising accusations of rigging in the general elections,""""" he said.",said,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
31. [governance] Reminding the PM-elect of a promise he had made in his first address to the nation after the July 25 polls,"Sharif said: """"Khan sahab","you had said that if rigging in 2013 elections would be proven, Nawaz Sharif's government should resign.",said rigging election would proven nawaz sharifs government resign,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.34}",-0.34,0.0,0.231,0.769,negative,"{'trust': 1, 'fear': 2, 'negative': 2, 'anger': 1, 'disgust': 1, 'sadness': 1}"
"36. [governance] """"No matter what we do",we will not curse this parliament,"we will not attack this parliament,"""" he added.",attack parliament added,"{'neg': 0.608, 'neu': 0.392, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0.0,0.608,0.392,negative,"{'anger': 1, 'fear': 1, 'negative': 1, 'trust': 1}"
38. [people] PPP Chairman Bilawal Bhutto,in his first address to the National Assembly,delivered a measured and mature speech in English.,delivered measured mature speech english,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.4215}",0.4215,0.412,0.0,0.588,positive,"{'positive': 2, 'trust': 1}"
"42. [governance] """"If it weren't for us Mr Speaker",you wouldn't have your seat and the PM would not have his,""""" he added.",added,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
44. [development] We mainstreamed extremism,we compromised on our basic rights,"we pitted one Pakistani against another,"""" he continued.",pitted one pakistani another continued,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
"48. [general] """"It is hurtful that Pakistan",which has sacrificed so much in the fight against violent extremism,"is seen as a part of the problem and not as part of the solution,"""" he went on.",seen part problem part solution went,"{'neg': 0.3, 'neu': 0.444, 'pos': 0.256, 'compound': -0.1027}",-0.1027,0.256,0.3,0.444,negative,"{'fear': 1, 'negative': 1, 'sadness': 1, 'positive': 1}"
50. [governance] However Khan sahab got here,Mr Speaker,"he is now the prime minister of this worthy nation.""""",prime minister worthy nation,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,0.492,0.0,0.508,positive,"{'positive': 2, 'trust': 2}"
52. [people] He is the prime minister of all Pakistanis ─ even those he called living corpses,the ones he called donkeys,"the ones he referred to as sheep and goats.""""",one referred sheep goat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
54. [action] If he continues to fan the flames of hatred,he will have to go through us and he will find us opposing him at every step of the way,""""" he vowed.",vowed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
"55. [governance] """"If the prime minister-elect makes constitutional supremacy and human development his priorities",we will stand by his side,""""" he added.",added,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
"56. [general] """"I congratulate the prime minister-select",""""" he concluded","with his use of the word """"select"""" possibly referring to allegations of poll engineering.",use word select possibly referring allegation poll engineering,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'positive': 1, 'trust': 2, 'anger': 1, 'negative': 1}"
72. [general] By 3:30pm,Sharif had also arrived at the venue,but did not make an appearance in the assembly until after 4:14pm.,make appearance assembly pm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'positive': 1, 'trust': 1}"
73. [action] Sharif,flanked by other PML-N MNAs,walked into the House with a black band around his upper arm in protest against alleged rigging in the election.,walked house black band around upper arm protest alleged rigging election,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.25}",-0.25,0.0,0.167,0.833,negative,{}
"77. [action] """"The voting for PM has not even started yet and the sanctity of House is already being violated",we register protest,""""" he said, adding: """"The government that was installed by khalai makhlooq has not even taken power yet.""""",said adding government installed khalai makhlooq even taken power yet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'fear': 1, 'negative': 1}"
85. [governance] The PTI had,on its own,"bagged 116 NA seats in the election before recruiting nine additional independents, which took its tally to 125.",bagged na seat election recruiting nine additional independent took tally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
87. [governance] However,that tally was trimmed as Khan,"a winner on five NA seats, kept only his Mianwali seat and vacated the other four.",winner five na seat kept mianwali seat vacated four,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.5859}",0.5859,0.322,0.0,0.678,positive,"{'anticipation': 1, 'joy': 1, 'positive': 1, 'surprise': 1}"
89. [governance] PTI Spokesperson Fawad Chaudhry had earlier claimed that his party,with the help of its allies,had garnered the support of 180 plus NA members — at least eight more than required for a simple majority and enough to get Khan elected PM in the first poll.,garnered support plus na member least eight required simple majority enough get khan elected pm first poll,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4019}",0.4019,0.144,0.0,0.856,positive,"{'joy': 1, 'positive': 1, 'trust': 3, 'fear': 1}"
90. [governance] However,PML-Q,"a key PTI ally, has also seen its quartet of NA seats reduced by half as their party leader Chaudhry Pervaiz Elahi — a candidate for the Speaker of Punjab Assembly — also vacated both his seats in the lower House of the parliament.",key pti ally also seen quartet na seat reduced half party leader chaudhry pervaiz elahi candidate speaker punjab assembly also vacated seat lower house parliament,"{'neg': 0.079, 'neu': 0.824, 'pos': 0.097, 'compound': 0.128}",0.128,0.097,0.079,0.824,positive,"{'positive': 4, 'trust': 4, 'negative': 1, 'sadness': 1}"
94. [general] However,less than 24 hours before the election,"PPP decided to “abstain” from today’s vote due to refusal of the PML-N to replace its candidate, making the contest a one-sided affair.",ppp decided abstain today vote due refusal pmln replace candidate making contest onesided affair,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'anger': 1, 'anticipation': 1, 'joy': 1, 'negative': 2, 'positive': 2, 'sadness': 1, 'surprise': 1, 'trust': 1}"
95. [general] Sources told Dawn that using backdoor channels,the PML-N had contacted the PPP leadership many times throughout the day on Thursday,asking it to review its decision in the larger interest of the opposition’s unity — but the PPP refused to reverse its decision.,asking review decision larger interest opposition unity ppp refused reverse decision,"{'neg': 0.155, 'neu': 0.634, 'pos': 0.211, 'compound': 0.2023}",0.2023,0.211,0.155,0.634,positive,"{'disgust': 1, 'surprise': 1, 'trust': 2, 'positive': 2, 'anger': 1, 'negative': 2, 'sadness': 1}"
2024-04-09 00:00:00,Prime Minister Shehbaz Sharif Addresses the Ceremony - 09-04-2024,"""",,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,neutral,{}
[development] That message which,under the leadership of Mian Mohammad Nawaz Sharif,"we had spread its network in Punjab and thousands of children and girls, now you yourself saw that Usman Akramam, who is Talib Ilm of the charity school of Jhand district Aatak, thousands of such boys and girls, whose parents did not have the means for education, who had no support, their fathers and many children and their mothers also left this world and Dani School became for them not only the support of education but also the shadow of their parents.",spread network punjab thousand child girl saw usman akramam talib ilm charity school jhand district aatak thousand boy girl whose parent mean education support father many child mother also left world dani school became support education also shadow parent,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.802}",0.802,0.186,0.0,0.814,positive,"{'anticipation': 4, 'joy': 4, 'positive': 4, 'trust': 4, 'negative': 1, 'sadness': 1}"
[action] The school kept on giving,it was not an easy journey and Alhamdulillah,"today these philanthropists of the school are making their impact not only in Pakistan but in the world with their ability and their hard work, whether it is international debate or their syllabus.",today philanthropist school making impact pakistan world ability hard work whether international debate syllabus,"{'neg': 0.089, 'neu': 0.764, 'pos': 0.146, 'compound': 0.2263}",0.2263,0.146,0.089,0.764,positive,"{'positive': 3, 'trust': 2}"
[governance] I know that at that time,when we started it under the leadership of Wazir Azam Nawaz Sharif,"Naqeed We had to face them that sir, why is this Shehbaz Sharif building a charity school?",naqeed face sir shehbaz sharif building charity school,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}",0.4215,0.286,0.0,0.714,positive,"{'positive': 3, 'trust': 2, 'joy': 1}"
[policy] I said that if Ashan colleges can be built for Umrah and where only Vajra,Governor,"Prime Minister and children of Arafiya can go, then the poor and why can't we build an educational institution for the three orphan children of Jaheen but Jaheen and Fati, sir, it is a private building, even though its foundation will be laid in Islamabad soon, Inshallah.",prime minister child arafiya go poor cant build educational institution three orphan child jaheen jaheen fati sir private building even though foundation laid islamabad soon inshallah,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0.0,0.11,0.89,negative,"{'positive': 8, 'anticipation': 2, 'joy': 2, 'trust': 2, 'fear': 1, 'negative': 1, 'sadness': 1}"
[development] Today I have come here to tell that this land and such the land is in Islamabad,where big luxurious expensive housing societies have been built,"where Mahallas have been built, where Head Start schools have been built for the children of Umrah, I do not see anything wrong in this, it is a good thing where Roots International the chain of schools that have been created is a very good thing, so do only the children of upper age have the right to education?",mahallas built head start school built child umrah see anything wrong good thing root international chain school created good thing child upper age right education,"{'neg': 0.097, 'neu': 0.658, 'pos': 0.245, 'compound': 0.5719}",0.5719,0.245,0.097,0.658,positive,"{'anticipation': 5, 'trust': 4, 'joy': 4, 'positive': 4, 'negative': 1, 'surprise': 2}"
[welfare] It is a good thing that they have it in the whole country,but isn't it the right of the poor,"is n't it the right of an orphan girl that even if she doesn't get education like Roots, she can get top education in a good environment and she too can have the same facilities there?",nt right orphan girl even doesnt get education like root get top education good environment facility,"{'neg': 0.107, 'neu': 0.656, 'pos': 0.237, 'compound': 0.3798}",0.3798,0.237,0.107,0.656,positive,"{'fear': 1, 'negative': 1, 'sadness': 1, 'anticipation': 2, 'positive': 2, 'trust': 2, 'joy': 1, 'surprise': 1}"
[general] When we named Danish Cool,someone said that we should change the name,"I said why it is related to Danish, then I said that the difference is Danish, it means that intellect is Danish and Danish is related to Denmark.",said related danish said difference danish mean intellect danish danish related denmark,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.4588}",0.4588,0.214,0.0,0.786,positive,"{'trust': 2, 'positive': 1}"
[development] There is a big difference in that,it is a country and these are Danish cows,"so we started it again and today when I came here, I asked how much land is there, they said, 10 acres.",started today came asked much land said acre,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{'positive': 1}
[action] Here we have to build a dormitory for them,here we have to build a kitchen and dining room for them,"for those poor boys and girls, for the orphan boys and girls, here we have to build a sports field for them so that their addiction does not go away and now Jadid the IT skills vocational training schools which are looming will also set up their centers here, so if you are kind enough to allot space for the big housing societies, then can't we provide space for the poor and orphan children?",poor boy girl orphan boy girl build sport field addiction go away jadid skill vocational training school looming also set center kind enough allot space big housing society cant provide space poor orphan child,"{'neg': 0.187, 'neu': 0.73, 'pos': 0.083, 'compound': -0.5106}",-0.5106,0.083,0.187,0.73,negative,"{'fear': 2, 'negative': 3, 'sadness': 2, 'positive': 5, 'trust': 4, 'joy': 2, 'anticipation': 1}"
[governance] So I told him that you and I are thankful to Commissioner Saheb,perhaps he has not worked with me before but having heard his reputation that he is a man of good name,he immediately said that if this place is available then I.,immediately said place available,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'anticipation': 1, 'negative': 1, 'positive': 1}"
[governance] There is a Wazir in KP and Balochistan,since it is a very big province of Pakistan in terms of geography and the distances are very high and there are backward areas,"there too we, Inshallah, together with the Chief Minister, will contribute our share in Balochistan and in all the divisions of Azad Kashmir.",inshallah together chief minister contribute share balochistan division azad kashmir,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}",0.296,0.196,0.0,0.804,positive,"{'positive': 2, 'anticipation': 1, 'joy': 1, 'trust': 1}"
[development] We have made a plan to build a Danish school and similarly in all the divisions of Gilgit Balad,we will inshallah spread the network of this school for the boys and girls and today,boys and girls from Gilgit Bastan and Azad Kashmir are present here.,boy girl gilgit bastan azad kashmir present,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'anticipation': 1, 'joy': 1, 'positive': 1, 'surprise': 1, 'trust': 1}"
[people] I want to congratulate that Inshallah,she will not share the business with them,"but with 100 percent loyalty to her business, she will create a charitable school for you and for you children and girls in Azad Kashmir, Gilgit Baladstan, Balochistan and Sindh.",percent loyalty business create charitable school child girl azad kashmir gilgit baladstan balochistan sindh,"{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.8074}",0.8074,0.43,0.0,0.57,positive,"{'positive': 4, 'trust': 3, 'joy': 3, 'anticipation': 2}"
[action] Inshallah,we will earn money for both the religion and the world by building this charitable school in the remote areas of India that there can be no greater service to the community than this and no greater duty can be fulfilled than this and I understand that as you have seen today,,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,neutral,{}
[action] Therefore,as Dr. Saheb said,"we should organize another event for them soon, there we will give education a chance.",organize another event soon give education chance,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.25}",0.25,0.25,0.0,0.75,positive,"{'positive': 1, 'surprise': 1}"
[governance] I don't want to talk but the reality is that under the leadership of Nawaz Sharif,we had recruited 2 lakh teachers in Punjab on merit,100 percent on merit.,percent merit,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,0.737,0.0,0.263,positive,"{'positive': 1, 'trust': 1}"
[welfare] Lakhs of children and girls were not allowed to be compromised,only on the basis of their hard work and ability,"they were not given Kalashan Kof in their hands but they were given laptops and today those boys and girls, Alhamdulillah, are earning their livelihood through their own hard work, it was Covid.",given kalashan kof hand given laptop today boy girl alhamdulillah earning livelihood hard work covid,"{'neg': 0.076, 'neu': 0.652, 'pos': 0.272, 'compound': 0.5574}",0.5574,0.272,0.076,0.652,positive,{}
[finance] I don't know if Zaidi Saheb would know about the Head Start school,the fees for the child there would be no less than this,"similarly, the fees of your other schools which have roots also would not be less than 40 5 thousand.",similarly fee school root also would less thousand,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'anger': 1, 'negative': 1, 'trust': 1}"
[welfare] If their parents can afford it,then it is a good thing that they are getting the best education for their children through their hard work,"but what is the fault of these poor crores of children and children, what is the fault of these orphans and children who have grown up in poverty.",fault poor crore child child fault orphan child grown poverty,"{'neg': 0.663, 'neu': 0.337, 'pos': 0.0, 'compound': -0.8957}",-0.8957,0.0,0.663,0.337,negative,"{'negative': 4, 'sadness': 4, 'anticipation': 3, 'joy': 3, 'positive': 3, 'fear': 2, 'anger': 1, 'disgust': 1}"
[policy] If the dream of Quaid-e-Azam cannot be fulfilled,then I think that Inshallah,"we should spread these Danish schools in these areas through a network so that the poor children and girls can feel that if they go to college or the innkeepers of Grammar School, who are blocking their path, are saying happy that the doors of Danish School are open for them.",spread danish school area network poor child girl feel go college innkeeper grammar school blocking path saying happy door danish school open,"{'neg': 0.201, 'neu': 0.669, 'pos': 0.13, 'compound': -0.25}",-0.25,0.13,0.201,0.669,negative,"{'trust': 5, 'anticipation': 3, 'joy': 2, 'positive': 2}"
[action] I Insha Allah,whenever the PC One is approved for the schools of Azad Kashmir,"Gilgit Baladstan and Ban, the process of which has been started, I will personally go there and lay the foundation of those schools and after two years whatever you said and maybe someone told you wrong, these things will be completed in six months, in eight months, Inshallah and after completing them, they will become a wonderful destination for those children and the children will also realize that they are as much Pakistani as their roots.",gilgit baladstan ban process started personally go lay foundation school two year whatever said maybe someone told wrong thing completed six month eight month inshallah completing become wonderful destination child child also realize much pakistani root,"{'neg': 0.154, 'neu': 0.76, 'pos': 0.085, 'compound': -0.4588}",-0.4588,0.085,0.154,0.76,negative,"{'negative': 2, 'positive': 6, 'trust': 2, 'anticipation': 4, 'joy': 5, 'surprise': 2, 'fear': 1, 'sadness': 1}"
[people] And others are the boys and girls of high school but expensive class,I would request all of you to kindly support me in this wonderful work and noble cause,I would also like to support the public representatives of our Islamabad present here in MNS.,would also like support public representative islamabad present mn,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.6369}",0.6369,0.426,0.0,0.574,positive,"{'anticipation': 2, 'positive': 2, 'joy': 1, 'surprise': 1, 'trust': 1}"
[governance] I would request Doctor Saheb and his colleagues to please move ahead and where is the Secretary's training,that is what Ji Vani Saheb has said - if you want to work wholeheartedly,you can do a lot and he has many ideas and Minister Saheb has the same heart.,lot many idea minister saheb heart,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
[welfare] I am passionate about education for the people,to eliminate poverty,to eliminate poverty and to make education common.,eliminate poverty make education common,"{'neg': 0.452, 'neu': 0.548, 'pos': 0.0, 'compound': -0.5106}",-0.5106,0.0,0.452,0.548,negative,"{'anger': 1, 'disgust': 1, 'fear': 1, 'negative': 1, 'sadness': 1}"
[action] Do one thing day and night and whatever red tape is there,cut this red tape,"you cut the red tape yourself and move ahead, my support will be complete to you and Inshallah, when will this PC one be completed, PC one has been submitted by the time of Ramzan Eid.",cut red tape move ahead support complete inshallah pc one completed pc one submitted time ramzan eid,"{'neg': 0.106, 'neu': 0.758, 'pos': 0.136, 'compound': 0.1531}",0.1531,0.136,0.106,0.758,positive,"{'positive': 1, 'anticipation': 1}"
[general] Once again,while thanking you,"I would like to ask you to raise slogans with me, Pakistan Zindabad Quaid-e-Azam Zindabad, long live.",would like ask raise slogan pakistan zindabad quaideazam zindabad long live,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.3612}",0.3612,0.2,0.0,0.8,positive,{'anticipation': 1}
2022-08-26 00:00:00,Prime Minister Shehbaz Sharif Along With Foreign Minister Talks to Media at Sukkur Barrage  26-08-22,"""",,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,neutral,{}
[general] Before the plane landed,I definitely looked around us,"so it was different that Raisen's unity, its stormy waves, Kunj, the whole area is in its lucky belly.",different raisens unity stormy wave kunj whole area lucky belly,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4215}",0.4215,0.237,0.0,0.763,positive,"{'positive': 2, 'trust': 1, 'fear': 1, 'negative': 1, 'joy': 1, 'surprise': 1}"
[general] I have taken it and there is a sister,I have already said it right,"so I am coming, ₹ 2 crores torn date, very big blood, Jain sir, come forward, I am nothing, once in this flat, sir, Sheetala Ashtami and Navami, then I have left her behind and on the other side.",coming crore torn date big blood jain sir come forward nothing flat sir sheetala ashtami navami left behind side,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.25}",-0.25,0.0,0.1,0.9,negative,"{'anticipation': 1, 'negative': 1, 'positive': 3, 'trust': 2}"
[finance] Present on Saturday evening,to a large extent the compensation of ₹ 1,"000,000 has been given but still some are left for us and they are being completed.",given still left u completed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
[governance] The arrangements that I have seen here from Chhaya give me that utmost courage and instead,when the opposition is even better,I am here for the night.,night,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
[people] Bilawal Bhutto,I wish you a shampoo party and sir,"my brother who is present in memory, I congratulate him and his entire team for working hard in the study night in a very fashionable manner.",brother present memory congratulate entire team working hard study night fashionable manner,"{'neg': 0.096, 'neu': 0.685, 'pos': 0.219, 'compound': 0.4215}",0.4215,0.219,0.096,0.685,positive,"{'positive': 5, 'trust': 3, 'anticipation': 1, 'joy': 1, 'surprise': 1}"
[cooperation] And of course,those who are present here in the evening from our parties etc. and the rest are present along with the last one,"they are working very hard and I am the joint of the youth of the committees, we all get the feeling in our stomach that we are working together in these.",working hard joint youth committee get feeling stomach working together,"{'neg': 0.128, 'neu': 0.734, 'pos': 0.138, 'compound': 0.0258}",0.0258,0.138,0.128,0.734,neutral,"{'positive': 4, 'anger': 2, 'anticipation': 2, 'fear': 2, 'joy': 2, 'surprise': 2, 'trust': 2, 'disgust': 2, 'negative': 1, 'sadness': 1}"
[finance] So,the loss is indiscriminate at hand,it is just a guess whose chip is in the last city.,guess whose chip last city,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{'surprise': 1}
[finance] If I say today,it is not impossible,"but the ₹ 1,000,000 that we gave towards UP at ₹ 24,000, then the family which is their conversion mine, in the middle of Balochistan and oppressed in the whole of Pakistan, we gave them at ₹ 24,000.",gave towards family conversion mine middle balochistan oppressed whole pakistan gave,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0.0,0.237,0.763,negative,{}
[finance] The best Benazir Income Support Program has come from your side,in the name of Mohtarma martyrs,"it is very wonderful for them and they have all the information in the jar, they have all the data, there cannot be any better account than this.",wonderful information jar data better account,"{'neg': 0.0, 'neu': 0.377, 'pos': 0.623, 'compound': 0.765}",0.765,0.623,0.0,0.377,positive,"{'joy': 1, 'positive': 2, 'surprise': 1, 'trust': 2}"
[finance] Through this,we gave us an amount of 28 billion rupees to BEST and it started from Balochistan,"now express anger in the sun through art, you have given one week comment time that you have given 28 billion rupees in one week, you have given 24 thousand rupees, you are the circuit picture P Kashyap.",express anger sun art given one week comment time given billion rupee one week given thousand rupee circuit picture p kashyap,"{'neg': 0.163, 'neu': 0.837, 'pos': 0.0, 'compound': -0.5719}",-0.5719,0.0,0.163,0.837,negative,"{'anger': 1, 'negative': 1, 'anticipation': 3, 'joy': 2, 'positive': 2, 'surprise': 2, 'trust': 1, 'sadness': 1}"
[general] You have to save both of us and have promised that Jain Saheb was also present,I took all of them immediately and Inshallah,"we should everywhere that if it is increasing very fast now, the stormy rain that has happened inside this day has caused devastation in it.",everywhere increasing fast stormy rain happened inside day caused devastation,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}",-0.4215,0.0,0.237,0.763,negative,"{'fear': 2, 'negative': 2, 'anger': 1, 'sadness': 1, 'surprise': 1}"
[governance] Now,how much sacrifice he had made,"how much it will grow from this side, till now it did not even occur to us that when we, the rest of the people, who are considered to be modern, will do it, then we will install it Holland Yadav fourth together, Inshallah, we will use it till the inner end, in our own way, in this way.",much grow side till even occur u rest people considered modern install holland yadav fourth together inshallah use till inner end way way,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'anticipation': 2, 'joy': 1, 'positive': 2, 'trust': 1}"
[general] Questions will come Chapra,dry in one way,"hidden in the same way, in the same way, the sound that we have applied on the paste in seconds, they are our part, I have had more rains than this much in the past forty years, so there has been immense loss of crops here.",hidden way way sound applied paste second part rain much past forty year immense loss crop,"{'neg': 0.133, 'neu': 0.867, 'pos': 0.0, 'compound': -0.3182}",-0.3182,0.0,0.133,0.867,negative,"{'negative': 2, 'positive': 1, 'anger': 1, 'fear': 1, 'sadness': 1}"
[welfare] Goods,cattle and houses,"bags and heads were washed away, so we have handed over them to Hanumat with a grant of fifteen rupees from Punjab.",bag head washed away handed hanumat grant fifteen rupee punjab,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",0.3612,0.217,0.0,0.783,positive,"{'anticipation': 1, 'joy': 1, 'positive': 1, 'trust': 1}"
[action] Inshallah,soon they will get it in Ainda Chandan and I will quit with them in India,but now the responsibility is equal to my brother.,responsibility equal brother,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'positive': 1, 'trust': 1}"
[law and order] You may not be very powerful but the police are there and here they are on the bases with things like this,it is written in Hindi that together they have this current,"they have to make fabric, someone else is on the Samadhi of Kundiya, they invest that 15 back.",make fabric someone else samadhi kundiya invest back,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
[governance] How will they be used,but I am sure that all this will come together in one way,"hence I have no doubt that they will go from house to house, save money everywhere, and if they need our help, they will enter their.",hence doubt go house house save money everywhere need help enter,"{'neg': 0.152, 'neu': 0.488, 'pos': 0.36, 'compound': 0.5267}",0.5267,0.36,0.152,0.488,positive,"{'fear': 1, 'negative': 1, 'sadness': 1, 'trust': 3, 'joy': 2, 'positive': 2, 'anger': 1, 'anticipation': 1, 'surprise': 1}"
[action] It is the wish of the speedy,I leave it to the decision,"this grant is being given off, I have to poll it with Abhishek, Inshallah, I will complete the Mujra song, my work will subjugate the world, both will be useful, Insha Allah, we will sit on the lock after the joint survey, is Facebook such a day?",grant given poll abhishek inshallah complete mujra song work subjugate world useful insha allah sit lock joint survey facebook day,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6597}",0.6597,0.231,0.0,0.769,positive,"{'anticipation': 1, 'joy': 1, 'positive': 1, 'trust': 2}"
[general] I want to say this once for a big reason that the last and see what happened in 2010 was 58 percent,we lost jobs,after the deductions the cigarette percentage dried up to 58 percent so that then the salaries of the unfaithful people would come from it and generally this and.,deduction cigarette percentage dried percent salary unfaithful people would come generally,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'negative': 2, 'anticipation': 1, 'joy': 1, 'positive': 1, 'trust': 1, 'disgust': 1}"
[finance] You are thanked for the color of the juice,after the above mentioned,"the three loans which are also not fulfilled, but what I have been saying is that in the 18th summer, which is a big and wonderful Vikram Vikram, the share of the animals under it is limited.",three loan also fulfilled saying th summer big wonderful vikram vikram share animal limited,"{'neg': 0.092, 'neu': 0.485, 'pos': 0.422, 'compound': 0.7783}",0.7783,0.422,0.092,0.485,positive,"{'joy': 2, 'positive': 2, 'surprise': 1, 'trust': 2, 'anticipation': 1, 'anger': 1, 'negative': 1, 'sadness': 1}"
[general] There is no time in Faisalabad,Sialkot,"Peshawar, I am cutting all the Hazrats, but the one who comes out at night has many names and every one of them is you, I am appealing to them to ease the pain that you move ahead and grate inside it.",peshawar cutting hazrats one come night many name every one appealing ease pain move ahead grate inside,"{'neg': 0.225, 'neu': 0.657, 'pos': 0.117, 'compound': -0.3182}",-0.3182,0.117,0.225,0.657,negative,"{'anger': 1, 'disgust': 1, 'fear': 2, 'negative': 3, 'sadness': 2, 'positive': 2}"
[governance] Have good behavior in hand and deposit money in the account,if you have that thread friend state and you are yours,"then you have come with great interest to a city, you have given and Dinu Dhani, both of you have earned by adding 64 and today the eyes of the whole community are on you.",come great interest city given dinu dhani earned adding today eye whole community,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.7964}",0.7964,0.392,0.0,0.608,positive,{'positive': 2}
[finance] I have made an NDA in my name Alhamdu Lillah,most of us,I have arranged for the net.,arranged net,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
